지형지물부호,관리번호,관리기관,행정구역,법정구역,법정동리,도로구간번호,공사번호,설치일자,정류장종류,정류장명,정류장유형,정류장고유번호,취득구분,취득금액,관리부서,내용연수,쉘터설치유무,설치유무(BIT),온열의자설치유무,비고,경도,위도
정류장,683,광주시,초월읍,초월읍,,121550, ,2013-01-01,공용,초월고등학교,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2898859,37.38842806
정류장,682,광주시,남한산성면,남한산성면,,340186, ,2014-01-01,공용,오전리농산물판매장앞,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2267406,37.45556826
정류장,681,광주시,초월읍,초월읍,,240245, ,2012-01-01,공용,금강아파트,지붕유/표지판유,38590,매입,0,대중교통과,0,,,, ,127.2952417,37.41508578
정류장,680,광주시,오포읍,오포읍,오포읍 양벌리,2804, ,2014-01-01,공용,양벌3리새마을상회,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2539464,37.38600014
정류장,679,광주시,오포읍,오포읍,오포읍 양벌리,2807, ,2014-01-01,공용,양벌초등학교,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2550022,37.37912352
정류장,678,광주시,오포읍,오포읍,오포읍 양벌리,2804, ,2014-01-01,공용,양벌3리,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2540247,37.38576384
정류장,677,광주시,오포읍,오포읍,오포읍 양벌리,2802, ,2014-01-01,공용,양벌삼거리,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2547975,37.38899171
정류장,676,광주시,오포읍,오포읍,오포읍 양벌리,2807, ,2014-01-01,공용,쌍용아파트입구,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2552988,37.3804958
정류장,675,광주시,오포읍,오포읍,오포읍 양벌리,2806, ,2014-01-01,공용,쌍용아파트입구,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.25548,37.38128934
정류장,674,광주시,오포읍,오포읍,오포읍 양벌리,2803, ,2014-01-01,공용,현대주유소앞,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2551429,37.38787077
정류장,673,광주시,광남동,목동,목동,2779, ,2014-01-01,일반버스,선망가구,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.2081741,37.38333373
정류장,672,광주시,광남동,목동,목동,2779, ,2014-01-01,일반버스,선망가구,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.208,37.38325892
정류장,671,광주시,오포읍,오포읍,오포읍 추자리,120993, ,2013-01-01,일반버스,가래울(누리마을앞),지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.2213097,37.36763549
정류장,670,광주시,오포읍,오포읍,오포읍 추자리,120993, ,2013-01-01,일반버스,가래울(누리마을앞),지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.221266,37.36787417
정류장,669,광주시,퇴촌면,퇴촌면,,360004, ,2011-01-01,택시,무명,표지설치, ,미분류,0,대중교통과,10,,,, ,127.3065312,37.47045515
정류장,668,광주시,초월읍,초월읍,,122862, ,2009-01-01,택시,무명,표지설치, ,미분류,0,대중교통과,10,,,, ,127.3032961,37.38330323
정류장,667,광주시,송정동,송정동,,140643, ,2011-01-01,일반버스,브라운스톤아파트앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2741341,37.41721543
정류장,666,광주시,광남동,태전동,태전동,160771, ,2000-01-01,일반버스,목림삼거리.현대자동차공업사,지붕무/표지판유, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2250529,37.39332802
정류장,665,광주시,송정동,송정동,송정동,5, ,2015-01-01,일반버스,"광주, 하남교육청",지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.258372,37.42288813
정류장,664,광주시,광남동,장지동,장지동,160344, ,2000-01-01,일반버스,장지삼거리,지붕무/표지판유,38199,매입,0,대중교통과,10,,,, ,127.238329,37.39426974
정류장,663,광주시,광남1동,장지동,장지동,160344, ,2000-01-01,일반버스,장지삼거리,지붕무/표지판유,38200,매입,0,대중교통과,10,,,, ,127.238188,37.39411832
정류장,662,광주시,광남동,태전동,태전동,160253, ,2000-01-01,일반버스,금단식당,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.208667,37.39879351
정류장,661,광주시,광남동,태전동,태전동,160253, ,2000-01-01,일반버스,금단식당,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2086876,37.39887388
정류장,660,광주시,광남동,태전동,태전동,160732, ,2000-01-01,일반버스,큰손식당,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2143298,37.39576923
정류장,659,광주시,광남동,태전동,태전동,160254, ,2000-01-01,일반버스,큰손식당,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2141187,37.39578751
정류장,658,광주시,광남동,직동,직동,160253, ,2014-01-01,일반버스,직동삼거리,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2038529,37.39973796
정류장,657,광주시,광남동,직동,직동,160253, ,2014-01-01,일반버스,직동삼거리,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2034752,37.39973465
정류장,656,광주시,광남동,직동,직동,160215, ,2000-01-01,일반버스,두일캡,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.1951997,37.40088062
정류장,655,광주시,광남동,직동,직동,160215, ,2000-01-01,일반버스,두일캡,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.1950623,37.40083388
정류장,654,광주시,광남동,직동,직동,160205, ,2000-01-01,일반버스,황제쉬르빌,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.1898513,37.40019829
정류장,653,광주시,광남동,직동,직동,160204, ,2000-01-01,일반버스,황제쉬르빌,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.1898573,37.40008777
정류장,651,광주시,오포읍,오포읍,오포읍 신현리,160070, ,2000-01-01,일반버스,강남빌라,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.1744441,37.38064936
정류장,650,광주시,오포읍,오포읍,오포읍 신현리,160070, ,2000-01-01,일반버스,강남빌라,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.1741929,37.38064967
정류장,649,광주시,초월읍,초월읍,초월읍 용수리,122862, ,2000-01-01,일반버스,한솔슈퍼,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3079607,37.37859396
정류장,648,광주시,초월읍,초월읍,초월읍 용수리,122862, ,2000-01-01,일반버스,한솔슈퍼,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3081868,37.37863629
정류장,647,광주시,초월읍,초월읍,초월읍 신월리,123272, ,2000-01-01,일반버스,아주섬유,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3060796,37.41116549
정류장,646,광주시,초월읍,초월읍,초월읍 신월리,123272, ,2000-01-01,일반버스,아주섬유,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3059403,37.41119565
정류장,645,광주시,초월읍,초월읍,초월읍 신월리,240178, ,2000-01-01,일반버스,우신가구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3055923,37.41343668
정류장,644,광주시,초월읍,초월읍,초월읍 신월리,240256, ,2000-01-01,일반버스,우신가구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.305447,37.41334688
정류장,643,광주시,초월읍,초월읍,초월읍 무갑리,240178, ,2000-01-01,일반버스,고개사슴농장입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3061789,37.41806575
정류장,642,광주시,초월읍,초월읍,초월읍 무갑리,240178, ,2000-01-01,일반버스,고개사슴농장입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3057325,37.41794489
정류장,641,광주시,광남동,태전동,태전동,160264, ,2014-01-01,일반버스,쌍곰,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.2199673,37.39079883
정류장,639,광주시,광남동,태전동,태전동,160264, ,2014-01-01,일반버스,진미식당,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.2180073,37.38921201
정류장,638,광주시,광남동,태전동,태전동,160264, ,2014-01-01,일반버스,쌍곰,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.218847,37.38978421
정류장,637,광주시,광남동,태전동,태전동,160264, ,2014-01-01,일반버스,예산식당,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.2171431,37.38822321
정류장,636,광주시,광남동,태전동,태전동,160264, ,2014-01-01,일반버스,예산식당,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.2169085,37.38812412
정류장,635,광주시,광남동,목동,목동,160707, ,2000-01-01,일반버스,동물농장,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2154634,37.3870349
정류장,634,광주시,광남동,목동,목동,160243, ,2014-01-01,일반버스,동물농장,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.2155754,37.38701259
정류장,633,광주시,초월읍,초월읍,초월읍 무갑리,240159, ,2000-01-01,일반버스,무갑리,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3236909,37.42129636
정류장,632,광주시,남종면,남종면,남종면 분원리,320011, ,2000-01-01,일반버스,분원초교,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3011355,37.49591827
정류장,631,광주시,남종면,남종면,남종면 분원리,320011, ,2000-01-01,일반버스,팔당수질개선본부,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3024034,37.49907755
정류장,630,광주시,퇴촌면,퇴촌면,퇴촌면 우산리,360853, ,2000-01-01,일반버스,우산리.야영수련장,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3709077,37.42682424
정류장,629,광주시,초월읍,초월읍,초월읍 지월리,240131, ,2000-01-01,일반버스,제일교회,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2861773,37.42633485
정류장,627,광주시,남종면,남종면,남종면 이석리,320358, ,2000-01-01,일반버스,이석리호수집앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2823022,37.49809787
정류장,626,광주시,광남동,중대동,중대동,161038, ,2000-01-01,일반버스,태전동현대아파트입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.233524,37.39657709
정류장,625,광주시,광남동,중대동,중대동,160274, ,2000-01-01,일반버스,JLP주유소,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.2261088,37.39831211
정류장,624,광주시,오포읍,오포읍,오포읍 양벌리,120350, ,2000-01-01,일반버스,대주아파트.종점,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2657173,37.37749561
정류장,623,광주시,곤지암읍,곤지암읍,곤지암읍 장심리,200191, ,2000-01-01,일반버스,장심리입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.4042258,37.37268021
정류장,622,광주시,오포읍,오포읍,오포읍 양벌리,120350, ,2000-01-01,일반버스,대주아파트종점,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2656797,37.37768727
정류장,621,광주시,남종면,남종면,남종면 귀여리,320264, ,2000-01-01,일반버스,귀여3리.요골,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3186983,37.51841623
정류장,619,광주시,오포읍,오포읍,오포읍 신현리,100335, ,2000-01-01,일반버스,e편한세상,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.1457895,37.35772371
정류장,618,광주시,오포읍,오포읍,오포읍 신현리,900261, ,2000-01-01,일반버스,"신현4리,e-편한세상",지붕유/표지판무, ,매입,0,대중교통과,10,,,, ,127.1454732,37.35755286
정류장,615,광주시,송정동,목현동,목현동,140555, ,2000-01-01,일반버스,목현동마을회관,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2093527,37.43517846
정류장,614,광주시,곤지암읍,곤지암읍,곤지암읍 연곡리,122695, ,2000-01-01,일반버스,연곡리마을회관,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3882634,37.37172885
정류장,613,광주시,송정동,목현동,목현동,140580, ,2000-01-01,일반버스,이배재고개정상,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.1944636,37.43273223
정류장,612,광주시,송정동,목현동,목현동,140580, ,2000-01-01,일반버스,이매재정상　,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.1943933,37.43279574
정류장,611,광주시,오포읍,오포읍,오포읍 추자리,120236, ,2000-01-01,일반버스,내계일.가일리,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.231756,37.35824665
정류장,610,광주시,초월읍,초월읍,초월읍 학동리,240504, ,2000-01-01,일반버스,학동1리,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3376007,37.38866113
정류장,609,광주시,초월읍,초월읍,초월읍 학동리,240504, ,2000-01-01,일반버스,학동1리,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3377469,37.38866485
정류장,608,광주시,초월읍,초월읍,초월읍 학동리,122062, ,2000-01-01,일반버스,에덴가구앞,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3331683,37.38506326
정류장,607,광주시,초월읍,초월읍,초월읍 학동리,122062, ,2000-01-01,일반버스,에덴가구앞,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3332261,37.38499102
정류장,606,광주시,초월읍,초월읍,초월읍 산이리,121898, ,2000-01-01,일반버스,산이리한국유통,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3141393,37.36431235
정류장,605,광주시,초월읍,초월읍,초월읍 산이리,121898, ,2012-01-01,일반버스,산이리[한국유통],지붕유/표지판유,38935,매입,0,대중교통과,10,,,, ,127.3142766,37.36426544
정류장,604,광주시,곤지암읍,곤지암읍,곤지암읍 건업리,200207, ,2000-01-01,일반버스,동심리,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.4048832,37.37277521
정류장,603,광주시,곤지암읍,곤지암읍,곤지암읍 건업리,200207, ,2000-01-01,일반버스,동심리,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.4048669,37.37273171
정류장,602,광주시,곤지암읍,곤지암읍,곤지암읍 이선리,200316, ,2000-01-01,일반버스,안성골,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.4257015,37.36116231
정류장,601,광주시,곤지암읍,곤지암읍,곤지암읍 이선리,200315, ,2000-01-01,일반버스,골프장입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.4218203,37.36079648
정류장,600,광주시,곤지암읍,곤지암읍,곤지암읍 이선리,200348, ,2000-01-01,일반버스,골프장입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.4215582,37.3607498
정류장,598,광주시,도척면,도척면,도척면 진우리,262489, ,2000-01-01,일반버스,진우낚시터,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3497378,37.31279006
정류장,597,광주시,도척면,도척면,도척면 방도리,262087, ,2000-01-01,일반버스,방도2리회관,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3390268,37.27710339
정류장,596,광주시,곤지암읍,곤지암읍,곤지암읍 오향리,900384, ,2000-01-01,일반버스,부항1리서낭당,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3836132,37.35545782
정류장,594,광주시,곤지암읍,곤지암읍,곤지암읍 봉현리,263854, ,2000-01-01,일반버스,동진판지앞,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3912604,37.33904562
정류장,591,광주시,광남동,삼동,삼동,140357, ,2000-01-01,일반버스,삼동종점,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2064059,37.41882342
정류장,590,광주시,도척면,도척면,도척면 진우리,262838, ,2000-01-01,일반버스,한미섬유,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3477809,37.31532792
정류장,589,광주시,도척면,도척면,도척면 진우리,262838, ,2000-01-01,일반버스,한미섬유,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3479177,37.31533795
정류장,588,광주시,광남동,중대동,중대동,160275, ,2000-01-01,일반버스,SK주유소,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.2268056,37.39810309
정류장,587,광주시,광남동,삼동,삼동,140811, ,2000-01-01,일반버스,삼동입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2029422,37.41018363
정류장,586,광주시,광남동,삼동,삼동,140811, ,2000-01-01,일반버스,삼동입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2028602,37.41009466
정류장,585,광주시,송정동,회덕동,회덕동,140647, ,2000-01-01,일반버스,시민교회,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2463844,37.42876956
정류장,584,광주시,송정동,회덕동,회덕동,140647, ,2015-12-01,일반버스,시민교회,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2458049,37.42878581
정류장,581,광주시,남한산성면,남한산성면,남한산성면 하번천리,360144, ,2000-01-01,일반버스,하번천.박진이,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2799096,37.4424654
정류장,580,광주시,남한산성면,남한산성면,남한산성면 하번천리,360144, ,2000-01-01,일반버스,하번천.박진이,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2798133,37.44239352
정류장,579,광주시,남한산성면,남한산성면,남한산성면 상번천리,360245, ,2000-01-01,일반버스,양짓말,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2749147,37.44552247
정류장,578,광주시,남한산성면,남한산성면,남한산성면 상번천리,360245, ,2000-01-01,일반버스,양짓말,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2749002,37.44545153
정류장,577,광주시,남한산성면,남한산성면,남한산성면 상번천리,360293, ,2000-01-01,일반버스,움골,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2721829,37.44555481
정류장,576,광주시,남한산성면,남한산성면,남한산성면 상번천리,360293, ,2000-01-01,일반버스,움골,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2720855,37.44549595
정류장,575,광주시,초월읍,초월읍,초월읍 학동리,121822, ,2000-01-01,일반버스,학동3리하오개,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3261821,37.37601183
정류장,573,광주시,곤지암읍,곤지암읍,곤지암읍 부항리,200059, ,2000-01-01,일반버스,수왕사,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3993815,37.35538306
정류장,572,광주시,곤지암읍,곤지암읍,곤지암읍 부항리,200360, ,2000-01-01,일반버스,부항2리종점,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.4049096,37.35364948
정류장,571,광주시,곤지암읍,곤지암읍,곤지암읍 부항리,200360, ,2000-01-01,일반버스,부항2리종점,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.4049271,37.35373161
정류장,570,광주시,곤지암읍,곤지암읍,곤지암읍 부항리,200059, ,2000-01-01,일반버스,수왕사,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3995034,37.35540442
정류장,569,광주시,곤지암읍,곤지암읍,곤지암읍 봉현리,264044, ,2000-01-01,일반버스,동진판지앞,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3953532,37.3509764
정류장,567,광주시,곤지암읍,곤지암읍,곤지암읍 봉현리,263947, ,2000-01-01,일반버스,봉현1리마을회관,지붕유/표지판무, ,매입,0,대중교통과,10,,,, ,127.4043194,37.34181479
정류장,566,광주시,퇴촌면,퇴촌면,퇴촌면 도수리,360720, ,2000-01-01,일반버스,속새벌,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3338133,37.47069868
정류장,565,광주시,퇴촌면,퇴촌면,퇴촌면 도수리,360720, ,2000-01-01,일반버스,속새벌,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3340298,37.47070487
정류장,564,광주시,도척면,도척면,도척면 상림리,261003, ,2000-01-01,일반버스,상림입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3055177,37.3179447
정류장,563,광주시,송정동,목현동,목현동,140489, ,2000-01-01,일반버스,목현동마을회관,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.211249,37.43358302
정류장,562,광주시,곤지암읍,곤지암읍,곤지암읍 이선리,200313, ,2000-01-01,일반버스,바깥성골,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.4170318,37.36071624
정류장,561,광주시,곤지암읍,곤지암읍,곤지암읍 이선리,200313, ,2000-01-01,일반버스,바깥성골,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.4171138,37.36077585
정류장,558,광주시,초월읍,초월읍,초월읍 도평리,240369, ,2000-01-01,일반버스,도평구판장,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2962971,37.39549552
정류장,557,광주시,초월읍,초월읍,초월읍 도평리,240369, ,2000-01-01,일반버스,도평구판장,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2963575,37.39543907
정류장,556,광주시,오포읍,오포읍,오포읍 고산리,120248, ,2000-01-01,일반버스,오포소방서,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2351495,37.37090648
정류장,555,광주시,곤지암읍,곤지암읍,곤지암읍 곤지암리,262352, ,2000-01-01,일반버스,육모정,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3544324,37.34981725
정류장,554,광주시,남종면,남종면,남종면 귀여리,320264, ,2000-01-01,일반버스,귀여3리.요골,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3192783,37.51830562
정류장,553,광주시,곤지암읍,곤지암읍,곤지암읍 열미리,123113, ,2000-01-01,일반버스,태양신소재,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3545904,37.36032253
정류장,552,광주시,곤지암읍,곤지암읍,곤지암읍 열미리,122784, ,2000-01-01,일반버스,석재공장앞,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3538377,37.36172152
정류장,551,광주시,곤지암읍,곤지암읍,곤지암읍 열미리,122438, ,2000-01-01,일반버스,태양신소재,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3544509,37.36044003
정류장,550,광주시,곤지암읍,곤지암읍,곤지암읍 열미리,122786, ,2000-01-01,일반버스,석재공장앞,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3536665,37.36303914
정류장,549,광주시,도척면,도척면,도척면 상림리,261523, ,2000-01-01,일반버스,상림입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3054113,37.31798116
정류장,548,광주시,광남동,삼동,삼동,140357, ,2000-01-01,일반버스,삼동종점,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2062973,37.41881555
